# s0, s1, e0, e1, w0, w1, w2
9.651345699135975842e-01,2.875671197398692591e-01,-1.297199155656292291e-02,1.057116082082794506e+00,-9.791902317941700851e-01,1.485900622125146953e+00,9.593703216870039796e-01
-6.705131938238610978e-01,7.961560161638114863e-02,1.397892923685225774e+00,1.210327441710719487e+00,-1.636646598307723410e+00,1.781248201849862767e+00,1.117142208606522580e+00
-8.699705470525901374e-01,1.034257531678330899e-01,1.662785823401312868e+00,1.626229625727350747e+00,-1.535533981504621392e+00,1.912187939370686873e+00,2.025796260313578401e+00
-2.387623527606925755e-01,-8.771628057519498256e-02,-6.703549148808782832e-01,2.073248992404559399e+00,-3.962217834751604606e-01,-1.037437120064994556e+00,-1.966355980872322995e-01
1.368834229603315134e+00,7.483057383545035357e-01,-1.011396872333189645e+00,1.724383522936943081e+00,-2.064287346588908445e+00,5.966836118413976209e-02,2.701529651543610022e+00
1.010461956495169566e+00,-3.803248296729990763e-01,-8.075885664407302933e-01,2.369554946342806723e+00,-1.689193564246610046e+00,1.833650610892445521e-02,-8.626144669895263739e-01
9.808319226222934617e-01,8.878481167357770154e-01,-2.050840419009279714e+00,7.138325844390769337e-01,-1.928793052140161945e+00,-1.499573387072332231e+00,-2.951268889809890439e-01
-1.105257812854377519e+00,7.821180251662522842e-01,8.401156304604260328e-01,1.753697771371616865e+00,2.344845469794550219e+00,2.025570321766273274e+00,1.218903392317645107e-01
-6.980699833945795962e-01,3.518647357628483796e-01,2.370908410232446251e-01,4.371571758330234925e-01,6.444726240517404392e-01,1.852217395957227453e+00,-2.879289411965536782e+00
1.562536144912204605e+00,4.226363684042784286e-01,-6.954387943187350096e-01,2.108669955746206526e+00,1.196753474506802917e+00,3.057858120863650164e-01,-2.512244606958527804e+00
2.521252544083469882e-01,1.394092017044243903e-01,-1.441809394105546094e+00,1.032978328555210101e+00,1.318362373291478207e+00,1.636923148607808187e+00,-2.250606324791984747e+00
5.249057712606126636e-01,-5.948913193331353266e-01,4.980795960800024069e-01,2.209902527578382792e+00,-1.757703715960688307e+00,1.112429184044632979e+00,8.972042379613580643e-01
-7.114404392455099257e-01,-4.554486259768268930e-01,1.236787144002216010e-01,2.266340187127496630e+00,3.701341709613537034e-01,-1.318542461455843640e+00,-1.882387478371856826e+00
1.293766539290040818e+00,1.007336806754314473e+00,-6.154495323696194120e-01,1.672753214070847871e+00,1.543014978032037021e+00,-3.625435172534530182e-01,1.260161515009598610e+00
4.788473959666772473e-01,4.577134876039514744e-01,1.155890545334495201e+00,3.198197951969040664e-01,-2.250901580371775346e+00,2.057902016347325613e+00,-1.884253801149540219e+00
6.400423442087763704e-01,5.188133499666403026e-03,-1.035582998754341233e+00,1.229048868617478751e+00,7.400635670205399919e-01,1.549858521707794257e+00,-4.977835732686619608e-02
-1.342705749463008580e+00,7.029403124998609975e-01,1.714856606074830481e+00,1.828551605714714645e+00,-1.747834027493640363e+00,1.798838390689236455e+00,-3.054989111916079914e+00
-1.165689023440878769e+00,-7.767356025088167915e-01,3.355501940610698952e-01,1.944424887369523125e+00,1.419588947744450103e+00,-3.807205761350895834e-02,9.206798909266198372e-01
-1.503321099747947587e+00,7.272815564411061473e-02,1.530457100614601273e+00,1.876928085785366962e+00,-1.590074005905068200e+00,1.197904843400872998e+00,-7.045520961106084279e-01
2.190314437843694506e-01,-1.158583169884241926e-02,6.021288629093577427e-01,4.637560084253335435e-01,-5.487616060451299127e-01,2.056383750834529067e+00,1.101045964902938046e-01
6.455986530254964606e-02,-7.989189158528171575e-01,-9.149920755752360968e-01,2.265324809458838295e+00,2.205906403300575747e+00,3.770008141977305716e-01,4.122831076568695963e-01
-4.360223339461781755e-01,7.592503800690315607e-01,-2.552059817502876804e+00,7.186240672328265688e-01,-2.955719993366520360e+00,1.786333153968211018e+00,6.582169903605561423e-01
6.994941104245064878e-01,-3.108764733638398337e-01,-6.363171988311129290e-01,1.516040544825108860e+00,-5.052872397945318284e-01,4.625663677471427704e-01,2.173733832762368756e+00
-4.215487966013748977e-01,-2.489637179447301563e-01,8.692929787052525725e-01,1.178486520896572687e+00,-7.549154286468247044e-01,1.992010192082151576e+00,-2.820478616013681883e+00
3.589777236718783016e-01,-5.144895401149707226e-03,-8.263938006035012052e-01,1.513182463994603877e+00,1.354226317828263859e+00,1.696250659766685764e+00,5.660847706905722809e-01
1.785112142730693741e-02,6.759476215431123869e-01,8.213811350027522273e-01,3.104444747621188383e-01,-2.331386947003921684e+00,1.836891976155926809e+00,-2.663880595790596217e+00
5.984469046207219201e-01,-2.237573646024826335e-01,-9.978745320319482026e-01,2.261510576605990863e+00,2.443338587691519237e+00,1.419673374181797953e+00,-2.813725083891327028e+00
-1.074211313552085656e+00,2.514207273090240946e-02,3.724747649897861557e-01,1.876353229983026782e+00,-8.952866006394915033e-01,-1.170218961514147615e+00,6.293405063954646828e-01
-1.063692865198953008e+00,-9.258829066126819107e-01,5.221885865429976015e-01,1.974651152015818978e+00,-1.553928960126773839e+00,3.610269553831229050e-01,2.518309132640858650e+00
-8.773450802899881440e-01,-2.078762684389983129e-01,1.063858669833226855e+00,1.575513071919522279e+00,-1.006983171434205904e+00,1.509318913649269511e+00,-9.799242256527773698e-01
5.822956560407068771e-01,8.493705738431027719e-01,-2.187059165598405297e+00,-4.826299201153294582e-04,1.315692159993907318e+00,1.891029510270531677e+00,-1.377481261234441368e+00
6.472091072066534778e-01,-8.086882671818973467e-01,-1.933966121533403637e-01,2.445792338606632921e+00,1.256543890870196023e+00,-3.781275672689312639e-01,-1.313380254489011412e+00
1.422419107037566466e+00,-3.476501339786299827e-01,-1.149945322765655753e+00,2.352269942536725722e+00,1.846822371073421287e+00,3.620573576228343082e-01,-5.509028082781735058e-01
-1.606701486049316063e+00,-3.146993838221361361e-01,7.520243076685693140e-01,1.483432039311243456e+00,3.483539061994611608e-01,8.367767599222011299e-01,-8.479300956339641537e-01
-1.247590243448752245e+00,1.943741502964702050e-02,1.268640320793437581e+00,6.648456641128239752e-01,-5.569707031375492612e-01,1.890921034782370391e+00,1.935739951136693726e+00
9.840601728279994020e-01,5.599492598029298662e-02,-1.154375731368643576e+00,1.928022365497348956e+00,-2.197957128688878825e+00,-9.683978413695207843e-01,-1.919901846885022634e+00
-1.083422456972452430e+00,-4.488203322777744031e-01,1.076764306061578580e+00,1.959009363842314277e+00,1.870308889344020287e+00,-1.037918349738278234e+00,-2.673479939297238595e-01
1.286717422697313040e+00,3.957926078268187986e-01,-8.112458821476700166e-01,1.813178989209022429e+00,2.867616819881649626e+00,-7.962418323640063633e-02,-2.931481000913391810e+00
-1.619722082098261184e+00,-4.776839190519284184e-01,3.850410504077341756e-01,2.185602614651558806e+00,-2.017276318665708335e+00,-8.597050612953339721e-01,1.298927828487799196e+00
-1.463270002297111017e+00,4.299971223084853023e-01,8.128487156586454709e-01,2.501905290060889353e+00,-2.918652278846987080e+00,1.413249335474574320e+00,2.111599689805283120e+00
3.156306685948306878e-01,-3.582255785090300293e-01,-7.905015535134856108e-01,1.210653419094715355e+00,3.900767689944264482e-01,1.812364474744162290e+00,2.658512892318940501e+00
4.407942246117646512e-02,-5.430437694636742751e-01,5.371860976701516854e-01,2.468223608123443213e+00,7.888737642379552994e-01,-7.741846270813310671e-01,-1.878353568735593448e-01
1.065580219242965754e+00,-6.865445184181582228e-01,-3.838980682793393662e-01,2.295394875236782095e+00,-1.368641962483340579e+00,5.364134167700518319e-01,-2.974763082993669983e+00
-9.002553514436064663e-01,-1.872121227639755858e-02,1.270014582188436769e+00,1.647851730041313356e+00,-1.997774590960587959e+00,1.707193241351957269e+00,-1.478505131283376128e+00
-1.110650372706163846e+00,4.710254524331016768e-01,-2.596179209355331530e-01,1.316420233431986997e+00,2.268400146050422173e+00,1.996477651646816565e+00,2.974021649362783570e-01
2.327503637043719653e-01,3.608106084346478504e-01,-6.113756804859633576e-01,3.893179522590015651e-01,-5.216416739033284955e-01,1.892860779331945409e+00,1.561641517505342414e+00
-1.277691562251006552e-01,-8.980662664596554823e-01,-3.187257233897411446e-01,2.294175488542224972e+00,9.892714065189016637e-01,-4.351787822758830249e-01,-2.179362118260120607e+00
5.096914166459551865e-01,-3.453945603287813526e-01,2.035230855871450473e-02,1.222042803533830657e+00,-7.888799756097744087e-01,1.289375160451931901e+00,2.652462379462525277e+00
3.800900607369848139e-01,-2.765068744876846285e-01,-2.067104737046858709e-01,1.284448730357023338e+00,2.642140462768959530e+00,-1.444711088754883743e+00,-1.684436796793575830e-01
-6.168463257564571478e-01,7.588499561736452570e-01,-1.649127468372557637e+00,1.680087892705001695e-01,-2.975264230799909981e+00,1.867031615870828443e+00,-3.439108148888019301e-01
4.636079878198957616e-01,9.125394871900329719e-01,-1.651771624768438640e+00,1.049918692961518518e+00,-2.094258648622718599e+00,-1.247789706517179686e+00,1.860748960451199530e+00
4.573710962198176411e-01,4.520188836457972315e-02,-8.397184137349742450e-01,7.763461341448870678e-01,3.051462624502932819e+00,-1.338385527958699139e+00,-1.860143371429358039e+00
-1.337983621904861975e+00,2.368944122639891070e-01,1.230642909260343920e+00,2.122146657839281580e+00,-1.685524299101027967e+00,6.719997388737368738e-01,2.378330595521349622e-02
7.385021237038111863e-01,-6.290265794848690639e-01,-7.752099911563381518e-01,2.292195550711819241e+00,2.327625376329534035e+00,6.660031548756699671e-01,-6.436063170335439843e-01
-1.417330274455594896e+00,-3.397140508993903296e-01,6.703886591572585374e-01,2.598989122575872557e+00,2.686493646330212925e+00,8.116806273224321799e-01,1.852628027750101047e+00
-6.528605732264425310e-01,-8.655042412464584167e-01,8.052980138676790745e-01,2.012353627543399082e+00,-1.426268740633596543e+00,9.540324448781825062e-01,2.172365060268008463e+00
1.457962563293850877e-01,-1.568756549487306806e-01,6.645098879437405515e-02,7.913005247959582489e-01,-1.106016355190602818e+00,1.712645347077516256e+00,-2.552108247584119027e+00
1.292639132119888234e+00,3.053826111625297379e-01,-1.346646074443140551e+00,1.750229798065712217e+00,-2.259372463710941137e+00,-8.674983663733183414e-01,-2.841150579661286368e+00
-3.787444670062207752e-01,-9.149502278418175649e-02,5.281009244193195507e-01,1.236595178393015582e+00,-1.376391891944450663e-01,1.338054703719462779e+00,-5.486191107742266482e-01
3.649680839761373363e-01,4.274211123299531678e-02,-6.058012117768991622e-01,2.049384927408320234e+00,-2.747601933197405089e+00,7.417612210980180087e-01,-1.364840381327785401e+00
-1.413856167367917527e+00,9.733328932437257386e-01,2.629544953159577148e+00,1.055885447839930213e+00,-1.899071183871175572e+00,1.919152998011277589e+00,1.193647445565098053e+00
1.149544947945360995e+00,6.853704189545983816e-01,-1.438056211766193693e+00,8.006668902625516671e-01,-2.455182573519635980e+00,-1.488864843314523068e+00,-2.514861999927515690e-01
-1.682535852792722109e+00,4.868216682046284660e-01,1.015061575660560322e+00,1.830538928061314685e+00,-3.180667064632860530e-01,3.444961770582708471e-01,-1.358606130702170178e+00
3.882442030147936762e-01,2.470837003965900003e-01,-8.961869418014245525e-03,5.522585239816368841e-01,-1.277569232610999084e+00,2.067170002705499332e+00,-2.213496318255068651e+00
9.645100921334601729e-01,2.998154646077102470e-01,-8.726312078457909571e-01,9.986337984658357758e-01,-1.259791902396045771e-01,1.809406901157981640e+00,8.768535744622685257e-01
1.248293686492502275e+00,1.963571915535466950e-01,-8.518578527860904970e-01,1.607575176392600724e+00,-2.869303655828612243e+00,-2.816043057636103963e-01,-7.489983807718254560e-01
-6.989777413691762309e-01,3.050598911380819622e-01,-1.938234903400620102e+00,6.311399642176977742e-02,2.192269541630209595e+00,1.788802653915081642e+00,1.585039817256046035e+00
-8.527450042134230301e-01,5.664962549484267029e-01,-3.367634627491109534e-01,1.085225565160617744e+00,1.516906427837322546e+00,2.028384792891530175e+00,2.977215343916278734e+00
7.424894700742501463e-01,1.319050200454965349e-01,-8.613980273668158105e-01,4.984172429599187937e-01,1.047833970463383224e-01,1.786055305777482172e+00,2.759570364339348991e+00
-1.661320798985356006e+00,2.563783641510481992e-01,9.866530726187869860e-01,2.087469323513961417e+00,6.076972611526918477e-01,-8.238005151739918874e-01,-1.232349179386137639e+00
3.212602368045365253e-01,-3.511014493122350810e-01,-3.925234626793292492e-01,1.539887589195746642e+00,-9.133650524785217328e-01,7.325982524136533947e-01,1.930663220867710805e+00
5.567311019121103932e-01,2.516523969663833071e-01,-1.412085908968218284e+00,1.811470925962722411e+00,1.635600006602127010e+00,1.467596911627713663e+00,-1.830372548904355856e+00
1.038897794257846119e+00,-1.641024497690577455e-01,-1.126241049426659258e+00,1.994993504833641795e+00,5.173204631355394767e-01,4.640288100088820755e-01,-1.371382862066993225e+00
1.988905037644281837e-01,-1.065340471416733603e+00,-8.235261712548314073e-01,2.205149793892338117e+00,3.034006906309199003e-01,2.681054976771415355e-01,1.001519830700458691e+00
-6.597277536387990970e-02,-6.999998421228992296e-01,4.478380924819349573e-01,2.487321127525173647e+00,-2.586952472362981759e+00,7.223917501049266221e-01,-2.976018187439977591e+00
9.238453228792300465e-01,4.064404535891639192e-01,-1.650253853466460807e+00,1.617272429906889242e+00,1.689387874691973934e+00,1.974030272278746612e+00,-1.051893309584546188e+00
1.117823917327640526e+00,5.524554417502116621e-01,-9.781855800463863382e-01,1.729881159150066017e+00,-1.120653970885408190e+00,1.267095318462412301e-01,-1.987928998046982754e+00
-9.103399520798221012e-01,2.577954063127041451e-02,-1.138375051990916376e-01,2.026960181556685558e+00,1.480957701456103059e+00,1.430624114827134807e+00,-2.020919432363093904e+00
-1.241641251417600067e+00,-1.955742814397400942e-01,6.802712671195405569e-01,1.951617653725159274e+00,7.119053624613900233e-01,-9.140325863945141238e-01,-1.338860162791802644e+00
1.659644712664034572e-01,-2.910602009612794916e-01,-3.335042324186443530e-01,2.018234703533750451e+00,1.473308757026684290e+00,-9.905378499436956474e-01,-1.134039693522077563e+00
3.860163806226601935e-01,4.002042297799843773e-01,-1.450754606455646245e+00,1.607559553921035000e+00,-1.598657923221827648e+00,-1.257889418359595446e+00,-1.015121144818682097e+00
1.356738904562413861e+00,9.132698414209219351e-01,-1.432921312687875259e+00,1.025724719453862566e+00,1.182926305664826927e+00,1.570322399987318818e+00,-1.422236938878727264e+00
-1.357990747425229516e+00,-8.923310178272672033e-01,5.514353702397256640e-01,2.199504071677818029e+00,3.591045258862735068e-02,2.100305529755168710e-01,-1.068020161898422193e+00
-6.655888760644521618e-01,1.874797288069229850e-02,1.509359313318412887e+00,1.244235500386302595e+00,-1.809761355163446606e+00,2.029476155908966017e+00,-2.199183877435326728e+00
-1.209375320683869548e+00,-6.207365077005324583e-01,7.798931590278685988e-01,2.346619557074863138e+00,-1.520602324782905024e+00,-3.123688627260845507e-02,-3.578381421573237908e-01
1.493561749038288866e+00,6.552941143908421751e-01,-8.046695261209202421e-01,2.518411866760402074e+00,2.923908827854742043e-01,-1.339295947776606432e+00,-4.509165106396397782e-01
1.229580147044331717e+00,7.211538238727595029e-01,-1.068338003100864908e+00,1.969186680284560564e+00,-1.611207798897189569e-01,-9.930021287456181067e-01,-7.043977294232326436e-01
7.231728660181033774e-01,1.032533523951280063e+00,-1.463941636138673452e+00,2.285161277170432825e+00,2.979010523364483909e+00,2.049352405943350330e+00,-2.829353725637592909e+00
3.493034495768418957e-01,2.164379540381662359e-01,-1.097211893076114775e+00,2.023978096342850641e+00,2.515094135668174857e+00,1.621322024369951542e+00,6.692406888652087105e-01
-1.214599118746200190e-01,-9.834776588461258129e-02,-7.916154643421697834e-01,1.007438024169696744e+00,1.366413652420407132e+00,2.051258153273457285e+00,6.457008254641229961e-01
1.012569888917035588e+00,2.444029866758610225e-01,-5.146642059498440780e-01,1.309562553798927498e+00,-3.616606953944527802e-01,1.391264746279596842e+00,2.364510531160864737e+00
5.914861443067493951e-01,-3.656762996276887723e-01,-6.262581402677680487e-02,1.694928979325163620e+00,-5.141258359290334923e-01,9.832097935014578738e-01,-2.705324501161861850e+00
-9.722063957499493814e-01,-1.073727928143664023e-01,5.712987993959219857e-01,1.108028639952730821e+00,2.824895036220021360e+00,-1.532028166400780211e+00,2.362325378842782264e+00
5.244780208224435469e-01,8.233201771758129617e-01,-1.762843708251617292e+00,1.499597344765512430e+00,-1.368444186352288483e+00,-1.501532591512046988e+00,-1.076770593602783821e+00
1.201143643732732968e+00,6.181045889963527884e-01,-1.290410425373383463e+00,1.711255912498450993e+00,-1.085743192653412903e+00,-6.298290993667839954e-01,-1.159914533664700764e+00
-1.339278880935261817e+00,-7.986726046515622013e-01,8.317320807297008400e-01,2.386406850129664914e+00,-1.614264371432181377e-01,-3.187172592047817776e-01,4.912362507041798665e-01
-1.199387442236990786e+00,4.460959316627097770e-01,1.724600642696617392e+00,8.332561890729119902e-01,-1.972672198902859275e+00,1.660902892506520789e+00,1.745624754907853848e+00
1.942379522261321600e-01,-4.421300922363637920e-01,-8.369648866892007710e-01,1.842523372158109130e+00,-1.921945510094183573e+00,-9.370216328818931073e-01,2.719798551537752296e+00
-2.651943709449420261e-01,-4.200861510199136450e-01,-2.324739864638245557e-01,1.158520997281321296e+00,1.418544222549353861e-01,1.696067115797323943e+00,-9.160647283612046721e-01
-1.376469825570595162e+00,9.992021416857967964e-01,4.904198296136401680e-01,1.205265991476927701e+00,2.037513828597712795e+00,2.057699945375118578e+00,-1.675227974639746709e+00
3.479092706519248956e-01,-4.783545220634146666e-01,-8.757035465899196680e-01,1.438957824238278782e+00,9.328996627248358209e-01,9.795410833646300830e-01,-1.982649725759979553e-01
2.519773459669627513e-02,9.618906740247168408e-01,-9.877279686195730157e-01,4.948981250220889083e-01,2.238449938738806821e+00,-1.520986280491500420e+00,-2.885286293199556873e+00
-1.186921182435885624e+00,-2.040798704803270525e-01,5.427182142359097128e-01,2.079850434439164175e+00,2.830891134647064433e-01,-1.237980572652547018e+00,4.416854156895682060e-01
-2.584512725589303006e-01,-3.514389677768878784e-01,-1.948824859427888967e-01,2.345046555832237978e+00,2.123922790480070155e+00,1.575084614014687023e+00,2.107848220257785954e+00
-1.099525280908500324e+00,-2.670879576656122190e-01,9.864582368421039860e-01,2.132811185583680214e+00,2.853925530238623054e+00,-5.695448066874386761e-01,2.720221714900717735e+00
-1.048178075819623523e-01,-3.173994733997858031e-01,4.052414084980986431e-01,2.264924535298313391e+00,-2.724173221643408471e+00,9.201513079106939941e-01,-1.020925278963957794e-01
1.283902211374072788e+00,6.276044508263685096e-01,-1.094796061068765036e+00,1.395331055263514308e+00,7.211736554263770138e-01,1.330875690738400507e+00,-2.254376161112232602e+00
-1.155605848103908206e+00,-1.136951641049519734e+00,5.952355445887991259e-01,2.209775189205954060e+00,1.335287915716483198e+00,-3.294111166026663096e-01,-2.100554071029754333e+00
-4.528495449115566007e-01,9.723415041353451471e-01,-1.805299177671149113e+00,6.786540421765711040e-01,-2.790074092714409648e+00,1.834789164750640023e+00,8.839139938011353337e-02
3.545059348119461440e-02,-5.406513238886199169e-01,-3.927754054047412069e-01,2.196148146056783990e+00,-2.226199597785068374e+00,7.618324452346354470e-01,1.972705622807672476e+00
-3.365342282455039413e-01,-3.063333759652011601e-01,4.345974545287432100e-01,1.439279630362187756e+00,2.047012054040092899e+00,-8.709221995528053650e-01,7.914974200927122894e-01
1.591369939256252142e+00,9.218036719359323783e-01,-9.924913596630342560e-01,1.911061452327649901e+00,-9.685139195513117194e-01,-1.093912030004842162e-01,-2.690851916685968348e+00
-4.882525444038470219e-01,-2.442639336793985816e-01,-2.191348193319835325e-01,2.159819235725401576e+00,1.735848554826862511e+00,1.349357428308882945e+00,5.316407870483796927e-02
3.020221962108848857e-01,-7.159173545197747845e-01,-3.788932831524651768e-01,2.404510329460154860e+00,2.969143713122270434e+00,3.428207931738331826e-01,1.293885939050952949e+00
-1.490772260860623977e+00,-3.580201110417102761e-01,9.899794172729317054e-01,2.198136080065435038e+00,-2.649778527332446565e+00,6.072047968976614918e-01,-1.975689392779873321e+00
-9.444122179332893330e-01,-8.919877067120165481e-01,5.666296369221179852e-01,2.183087286210557920e+00,-2.974399221587002096e+00,-2.939116675424753300e-01,-1.905770631551924055e-01
1.098427008014625450e+00,-4.619995092252455748e-01,-4.541648952865822153e-01,2.269553789505737385e+00,-2.298919186085059074e+00,4.472424250542261781e-01,1.792963785232762675e+00
-1.164923894606262778e+00,9.104272708692104921e-01,1.801723906518137852e-02,5.793973697417406088e-01,2.169464905171547109e+00,2.009859204575483282e+00,-2.889587659557210753e+00
7.379907724605687669e-01,9.043822692571437116e-01,-1.140750737341067467e+00,1.718114854023635063e+00,-9.180771828517197974e-01,-2.897092173361857093e-01,1.952880346907521769e+00
-3.102792777923628620e-01,7.969945652427559146e-01,-1.341752976636723105e-02,2.719731438108970445e-01,-2.168906336033153970e+00,1.819580798059258875e+00,1.274977594778982315e+00
-8.812461771544597422e-01,7.991020382594733462e-01,-1.028632233870077073e+00,4.092339540851156476e-01,-2.861162795900523914e+00,2.019559890914907285e+00,-1.130568802758018965e+00
-1.585059266355908214e-01,-4.754647225423669354e-01,-4.725243042281324080e-02,1.256091894942312326e+00,2.967704517011251930e+00,-1.375156234329687699e+00,2.899796543820906791e+00
-6.939949580933681972e-01,-7.313558102465442801e-01,-1.539819101132255952e-01,2.475394013199402554e+00,-4.295561664001597002e-01,-1.341988011017708926e+00,2.247963502148089709e+00
5.132819032557489614e-02,-1.373176765011989708e-01,-2.804243980184026874e-01,2.082156747705523614e+00,2.647994393877540986e+00,1.385351213627789679e+00,-1.449976288523028067e+00
4.621701378350766554e-01,-7.901438148304902320e-01,-2.456529192194070177e-01,1.814044477632297703e+00,-2.682681823688266576e+00,-9.727680207248908806e-01,1.162142043636965383e+00
-6.259038512629440110e-01,6.522055051693684824e-01,1.569797663975807112e+00,1.778925617243619861e+00,-2.066871943460892869e+00,1.932265313382176330e+00,1.777785601748484545e+00
-1.385146074988505838e+00,7.341607632899767033e-01,1.773811472732599981e+00,1.350834739345486035e+00,-1.549815446967606425e+00,1.851875353412881342e+00,-2.814732559649452792e+00
-6.068069267501363662e-02,-8.493206310106773405e-01,2.256952372003895313e-01,2.405552967426320521e+00,-1.815030795723360679e+00,9.687755695113140497e-01,8.265117034270454965e-01
6.246721944589861408e-01,3.847557947134174761e-01,-4.129281341956962947e-01,1.839761256975425585e+00,-2.325210749363311624e+00,1.524362876901240949e+00,-2.324172050005456125e+00
3.297459160373152898e-01,-5.822801440707243703e-01,-5.946160166252560941e-01,1.285900490672542196e+00,-2.947077847974620912e+00,-1.325380453277580584e+00,2.680972318969532253e+00
-1.565265618271697967e+00,-1.453806370196275566e-02,1.541247925175053268e-01,1.857080709069427904e+00,1.587876674152870926e+00,1.523882645410715497e+00,2.795861530432458331e+00
-6.752700034779035576e-02,-1.540403943223747074e-01,-1.263725726668158300e+00,1.749069162296396751e+00,-1.145083522094775041e+00,-1.321200415405005435e+00,4.237160907357448991e-01
-1.566803800624684051e+00,7.422946647024515343e-01,1.675747172499549187e+00,1.437921307793808001e+00,1.965098795304590418e+00,-1.441584064654074515e+00,-3.861374862380837492e-01
1.568064966271760508e-01,1.313563202114700346e-01,-7.671377803796146644e-01,1.988222841443388011e+00,3.057208476063447478e+00,1.035437831991709690e+00,-2.564401330102549004e+00
7.110523335870340134e-01,7.954854411202352260e-01,-2.431014258531228656e+00,8.533767707413304482e-01,2.358258319439716644e+00,2.092245932045809109e+00,2.985628405210785097e-01
1.141460967482434530e+00,-3.225161193896772804e-01,-1.190895531136485275e+00,1.778000987474462447e+00,5.537851444780588217e-01,1.078064524284770176e+00,6.209374314283366836e-01
-1.667382590244566032e-01,-7.903941126898017533e-01,1.127337403112966818e-01,2.511222062916270925e+00,-4.895587785458412888e-01,-8.411679309866071375e-01,-5.124993225606866432e-02
9.771652183319892160e-01,8.471659464177605514e-04,-3.233763236429001431e-01,1.499274888959538643e+00,2.074508986809969535e+00,-1.194604599404435197e+00,5.293076642750307315e-01
4.314200053646928268e-01,5.471983545854355313e-01,-1.863847231695526796e+00,3.514525332631438514e-01,7.025947076417509152e-01,1.835802924636734890e+00,-2.030019438434337076e+00
2.148910416099474308e-01,-1.141741342499847933e+00,1.638759752577625406e-01,2.389632526432936110e+00,2.255256205635764566e+00,-2.783619196107189886e-01,-2.512894969397991396e+00
-2.801715560122843840e-01,7.238984645695976106e-01,-4.876617056324947796e-01,5.148007444117268516e-01,3.052574782484449578e+00,2.051040819004000149e+00,1.609216718849351579e+00
-5.904026725354987182e-01,4.407440142252498916e-01,8.394553050583342113e-01,8.687801602108299326e-01,-2.209482866035780368e+00,1.954115180720081835e+00,2.067610599575803398e+00
-7.305052943441111557e-01,1.563311816381260932e-01,1.133969498189976832e+00,1.204403703196069486e+00,-1.980895207080876297e+00,1.607821040576512761e+00,-1.461387223892280929e-01
-7.729565315011743820e-02,-3.655300517247179748e-01,-5.776348710228331740e-01,1.949554682845564990e+00,2.734223931388529039e+00,1.950348231381082709e-01,1.293742855632663336e+00
-2.691423356085911323e-01,1.145422367064572455e-01,-1.113724194337135653e+00,1.505520308635037052e+00,-1.369229537049542422e+00,-1.397150314526737214e+00,-1.261380168498281051e+00
-1.683204378764521003e+00,4.518629625898658020e-01,5.007130486107196354e-01,1.311322180108757784e+00,-1.911476350262786505e+00,-1.217474263396797207e+00,4.767476749455283880e-01
-1.253432695455200863e+00,-6.812634599768356836e-01,5.312257563764544166e-01,2.535667352016714116e+00,2.994046031693054388e+00,5.115218745035727821e-01,8.424294952655793089e-01
9.400307544080535038e-01,-1.310132752916842058e+00,-1.047824733811520304e+00,2.596834202132408453e+00,-9.170100965131604553e-01,1.160465926298235306e-01,-1.192446987859896446e-01
1.143768651863289243e+00,5.013693470587119450e-01,-1.413675333326420258e+00,2.020889217058663867e+00,-1.429436722343285115e+00,-9.385929028153778830e-01,-4.710993939117495977e-01
4.901040941982124366e-01,-2.648260529769410621e-01,5.197730686398860378e-01,1.845691860914113747e+00,1.677300437506070274e+00,-1.524411366842133964e+00,7.894682042634020291e-01
-6.738638314972975607e-01,-6.326344328616448909e-01,-5.040250641543941867e-01,2.286357158236139053e+00,2.143057789851741113e+00,1.378484744234131032e+00,1.955318123390189733e+00
-1.268202187593646668e+00,2.583727416392496146e-01,7.719761865747849505e-01,1.984386282384418942e+00,5.046667761515966077e-03,-9.119344890089905453e-01,2.984093388596734009e+00
-7.779543884594317671e-01,2.869177166689702574e-01,2.125893894614598878e-01,1.545165763093893085e+00,1.366594787183598392e+00,1.556040783746417855e+00,2.505942513579504372e+00
-1.665365004827494610e+00,5.974019667015850743e-01,8.490651075692223770e-01,1.120771071413301900e+00,2.785858210248748357e-01,1.586580945536137044e+00,-7.413971821186704503e-01
-1.585562476381402464e+00,-4.614509669619337728e-02,1.487903520045944283e+00,2.353598586474296095e+00,-1.779331905669289116e+00,1.455469009243176792e+00,-8.116066328087172543e-01
1.162642315872457033e+00,-4.581606759390270955e-01,-8.679448708853980676e-01,2.464530472128078742e+00,-1.244533510431479195e+00,2.279583523748240914e-02,2.393063923463248699e+00
-1.543144070653936106e+00,5.347806157253143233e-01,2.341236684389458311e-01,9.306193061283534185e-01,1.537332002255056729e+00,1.460906108228929856e+00,1.048709427373615277e+00
4.587458066634932941e-01,-7.529797512844087493e-01,-3.415128961741373814e-01,2.525965913218898073e+00,3.021261504524160202e+00,3.890237495861821326e-01,-6.903791618269168318e-01
-1.400175380328237962e+00,9.504076554156868362e-01,6.570751540532331347e-01,1.662159227814782758e+00,1.825508751774648886e+00,1.308502456914256928e+00,-1.958882648724666664e+00
3.876540594601065592e-01,1.011671221178445101e+00,-8.771766277406016776e-01,1.790960908184223932e+00,-1.848944080259103728e+00,1.942347377317898527e+00,1.816399391739346392e+00
